Date,Forecast,Lower_CI,Upper_CI,Ticker,Forecast_Horizon,Generated_At,Current_Price,Price_Change,Price_Change_Pct
2025-02-27 00:00:00-05:00,240.05268503019323,234.67110452148907,245.4342655388974,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-15.407321683673956,-6.03120695167413
2025-02-28 00:00:00-05:00,239.36865256992613,231.70155199857712,247.03575314127514,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-16.09135414394106,-6.298971941218371
2025-03-01 00:00:00-05:00,238.28177888829026,228.8210182320235,247.74253954455702,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-17.178227825576926,-6.724429411300268
2025-03-02 00:00:00-05:00,237.67715722891435,226.70347257476993,248.65084188305877,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-17.782849484952834,-6.9611089867663125
2025-03-03 00:00:00-05:00,238.04344547483208,225.76876050713454,250.31813044252962,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-17.416561239035104,-6.817725194277808
2025-03-04 00:00:00-05:00,239.07796581223658,225.66367292342883,252.49225870104434,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-16.382040901630603,-6.412761477760243
2025-03-05 00:00:00-05:00,239.93676118621306,225.48913550008072,254.3843868723454,AAPL,7,2025-09-28 12:22:38,255.4600067138672,-15.523245527654126,-6.076585422250156
